sales_id,transaction_number,sales_date,store_id,store_city,customer_id,first_name,last_name,product_id,product_name,category_name,quantity,price,discount,sales
59495,87K016ADELEGIQHXIOVO,2018-01-18 07:54:09.66,3,Tangerang,30851,Tyler,Mills,390,"Seedlings - Mix, Organic",Cereals,8,1.2956,0.0,10.3648
59496,VKGBFMRCCHC4OFKV1JFS,2018-01-26 17:17:20.09,5,Bandung,1860,Jaime,Ayers,336,Broom - Corn,Shell fish,1,71.9241,0.0,71.9241
59497,2SB2KAXP0M9HXCM4PMJJ,2018-04-11 01:28:20.49,1,Jakarta,24534,Rodney,Caldwell,221,Bread Crumbs - Panko,Cereals,7,81.9008,0.0,573.3056
59498,131CTBX1G4GVUSS48UCT,2018-05-03 14:24:50.89,1,Jakarta,62876,Austin,Dudley,392,Puree - Passion Fruit,Beverages,16,98.8263,0.0,1581.2208
59499,CU3MR2XRCXV9K1OAQRZZ,2018-04-23 20:26:00.64,6,Denpasar,41992,Ray,Sosa,368,Flour - Teff,Dairy,11,18.2978,0.0,201.2758
59500,JITL3JUZGS7PDO8XP280,2018-02-21 16:52:54.48,4,Depok,26700,Lonnie,Richards,389,Pomello,Cereals,7,62.4447,0.0,437.1129
59501,47KMAR3UH3DTZTCA1OI2,2018-01-15 16:08:18.79,6,Denpasar,14505,Debra,Valentine,284,Beer - Rickards Red,Poultry,4,93.4888,0.0,373.9552
59502,V5OJ7CFC1OQZCEB8ZTSR,2018-04-02 00:30:03.33,2,Bogor,72440,Cameron,Chen,302,"Doilies - 5, Paper",Produce,19,61.1598,0.0,1162.0362
59503,YPTWDUWNNEQYJ82W22EN,2018-01-17 12:09:32.06,3,Tangerang,61987,Anna,Goodwin,307,Foam Cup 6 Oz,Confections,16,50.2256,0.0,803.6096
59504,GEMUNF022UQAMWGUNTIJ,2018-05-05 21:24:37.77,5,Bandung,58613,Myron,Hall,17,"Wine - White, Mosel Gold",Snails,15,43.9182,0.0,658.773
59505,DA01T59BWQD4MIA61QFV,2018-04-07 22:43:26.9,4,Depok,18418,Rafael,Patrick,109,Muffin - Zero Transfat,Confections,5,49.3791,0.0,246.8955
59506,LJZNWBM2F9W3S23MTT9R,2018-03-16 22:33:01.34,5,Bandung,87737,Ramona,Evans,260,"Yogurt - Blueberry, 175 Gr",Meat,23,26.8886,0.0,618.4378
59507,54C60E5NL32N4RQ0DXTN,2018-01-21 21:30:18.26,4,Depok,76267,Kisha,Levine,409,Skirt - 29 Foot,Produce,20,23.522,0.0,470.44
59508,HGG0TF6K8W63UGFMHVXG,2018-02-25 02:00:54.19,4,Depok,72397,Tyson,Clay,211,Wine - Prosecco Valdobiaddene,Poultry,19,2.0587,0.0,39.1153
59509,T6UGOACLFWG4HNNV56ZY,2018-02-01 09:30:31.55,4,Depok,9087,Alvin,Jenkins,206,Cocoa Butter,Cereals,3,77.56,0.1,209.412
59510,D6WJABBEW1W6UOAMK54T,2018-01-09 04:41:23.22,2,Bogor,84802,Quincy,Hodges,278,Apricots - Halves,Produce,22,0.3735,0.2,6.5736
59511,S0QZCSRQBOYIBFZXWDZ1,2018-01-07 07:40:28.27,2,Bogor,24313,Jonathon,Farrell,340,Veal - Sweetbread,Cereals,7,28.2349,0.0,197.6443
59512,JVJYNZC9L1U44K66KYJK,2018-03-06 23:29:30.58,6,Denpasar,20435,Shawn,Buckley,162,Sauce - Demi Glace,Produce,6,2.7353,0.0,16.4118
59514,QN4D7VTRCEFHKZILA5R1,2018-02-12 03:52:48.11,1,Jakarta,6266,Guy,Branch,221,Bread Crumbs - Panko,Cereals,2,81.9008,0.0,163.8016
59515,Y9OBDB10J9Q55UOTABDH,2018-01-21 02:14:18.61,1,Jakarta,83541,Tara,Gardner,92,"Wine - Red, Colio Cabernet",Confections,22,60.2161,0.1,1192.27878
59516,ADPB69MKRJ1DXREG1TJR,2018-05-07 23:35:50.59,5,Bandung,81689,Cynthia,Mccall,61,Sardines,Grain,21,62.546,0.2,1050.7728
59517,T4PBF5TRZTEJMOVY062E,2018-03-10 04:17:59.46,4,Depok,38555,Martin,Evans,35,"Water - Mineral, Natural",Seafood,10,15.7233,0.0,157.233
59518,SQOS72AD8HTQ6G80ZR4S,2018-03-19 18:23:09.92,4,Depok,63415,Paula,Chen,275,Corn Meal,Confections,17,50.146,0.0,852.482
59519,RPNTB3II1NGDB1E1J72J,2018-01-04 09:26:36.57,3,Tangerang,45302,Desiree,Abbott,223,Pail With Metal Handle 16l White,Confections,12,94.4399,0.0,1133.2788
59520,RCKTF7NX0EYLM010YVZS,2018-04-19 11:33:01.18,5,Bandung,29077,Donnie,Hawkins,369,Rambutan,Beverages,8,87.1785,0.1,627.6852
59521,7TCCVFUYFJ19EZD2ZWVU,2018-02-24 17:41:45.12,5,Bandung,31449,Jose,Webb,339,Beef - Striploin Aa,Shell fish,8,2.389,0.0,19.112
59522,09IRO0C0LC3QIKI7GKST,2018-04-12 02:09:17.32,6,Denpasar,18657,Laurie,Crosby,327,"Appetizer - Mini Egg Roll, Shrimp",Shell fish,5,7.1436,0.0,35.718
59523,LUWC81OXZY3XB6KTL6EH,2018-01-20 15:57:36.1,2,Bogor,43485,Felipe,Sanders,135,Wiberg Super Cure,Snails,12,10.9641,0.0,131.5692
59524,U6YJVFUUIC31KFELEGZO,2018-01-22 13:58:02.63,3,Tangerang,24614,Leticia,Coleman,42,Bread - Raisin Walnut Oval,Confections,7,81.0488,0.0,567.3416
59525,MEZT7DYDUDDC0QNYTCLT,2018-01-04 05:33:40.51,3,Tangerang,55080,Cesar,Lynch,386,Sprouts - Baby Pea Tendrils,Snails,14,42.7112,0.0,597.9568
59526,GLZVQR586QESV8SZPO2W,2018-03-13 21:21:34.79,3,Tangerang,70516,Benny,Benitez,72,Bar - Granola Trail Mix Fruit Nut,Dairy,18,62.2603,0.0,1120.6854
59527,OYPPJOQNL3EVZ5SZXGLS,2018-02-28 13:42:11.26,3,Tangerang,54735,Traci,Ramirez,418,Truffle Cups - Brown,Shell fish,14,92.2516,0.0,1291.5224
59528,NNZJ5IVZ3OIXMSMA663F,2018-04-05 09:05:25.84,3,Tangerang,23439,Steven,Gould,82,Jolt Cola - Electric Blue,Beverages,6,56.8099,0.0,340.8594
59529,LM0WW20ZR7H3A0BQ5E6V,2018-01-22 08:23:53.18,4,Depok,91678,Vincent,Cruz,237,Mayonnaise - Individual Pkg,Grain,24,65.6303,0.1,1417.61448
59530,IEVYDD5PR9IDL20ZM8FU,2018-03-04 08:17:07.55,1,Jakarta,31749,Gustavo,Gamble,339,Beef - Striploin Aa,Shell fish,9,2.389,0.0,21.501
59531,BG1TBRBK0RXJV274YIOU,2018-05-01 17:42:49.54,3,Tangerang,75646,Vernon,Glover,245,Grouper - Fresh,Confections,20,37.6791,0.2,602.8656
59532,0XYQPXARJ5Q1P6YT42LU,2018-01-29 20:07:15.91,2,Bogor,29463,Dion,Carney,152,"Lentils - Red, Dry",Meat,8,58.8128,0.2,376.40192
59533,RHLUQZTUNQQZPBJ22LU0,2018-01-20 04:30:43.16,3,Tangerang,45465,Jamey,Griffin,429,Beef - Short Loin,Dairy,12,57.6013,0.0,691.2156
59534,HL6I6W9AUG3048FDWYXH,2018-04-21 03:17:30.35,2,Bogor,11375,Yesenia,Pitts,80,Wasabi Powder,Shell fish,3,93.9752,0.0,281.9256
59535,VF01ZUFQ1GRTCAVEBK3J,2018-03-06 15:13:34.84,1,Jakarta,33550,Jonathan,Sims,277,Sea Bass - Whole,Poultry,9,55.4964,0.0,499.4676
59536,T9NZK33O6NWJWM66G61U,2018-03-20 17:11:33.58,2,Bogor,23428,Trevor,Forbes,433,"Beans - Kidney, Red Dry",Cereals,6,39.8762,0.0,239.2572
59537,SZB7SYJZKEUYD16C2ERB,2018-01-30 20:56:01.82,3,Tangerang,90202,Darlene,Hood,327,"Appetizer - Mini Egg Roll, Shrimp",Shell fish,23,7.1436,0.0,164.3028
59538,VTUAFNP8UE1OZ19CRS4J,2018-01-02 00:44:14.76,4,Depok,21838,Stacy,Randall,302,"Doilies - 5, Paper",Produce,6,61.1598,0.0,366.9588
59539,L92KJKZTERAIIW6GXCAT,2018-01-17 05:42:28.29,6,Denpasar,33636,Sean,Farrell,112,Browning Caramel Glace,Snails,9,81.7943,0.0,736.1487
59540,PZT9DZW0AMMSCAKSPW3Q,2018-02-03 03:31:39.41,1,Jakarta,87486,Tia,Clay,310,Coffee - Dark Roast,Poultry,23,79.978,0.0,1839.494
59541,FMQ5H42VUGTPZV99B5K2,2018-03-15 00:27:40.11,2,Bogor,67889,Francis,Hanna,44,"Wine - White, Colubia Cresh",Meat,18,48.5981,0.0,874.7658
59542,45NQ5MMO7F73B9D23WVT,2018-01-31 07:19:12.51,3,Tangerang,36346,Kimberley,Mc Knight,33,Beans - Wax,Snails,10,45.5551,0.0,455.551
59543,F5T2CEBJERINLBG3FBHG,2018-04-25 08:15:24.53,1,Jakarta,33568,Jason,Bishop,366,Tahini Paste,Dairy,9,80.4483,0.1,651.63123
59544,M0MLOLV779P9OOZUNT8B,2018-01-01 05:17:56.42,1,Jakarta,4318,Clifton,Gardner,74,Carbonated Water - Cherry,Meat,2,13.6241,0.1,24.52338
59545,TOPGPYWYOLDDXT46HOSF,2018-04-29 18:52:15.29,4,Depok,23534,Eileen,Reese,234,Tofu - Firm,Confections,6,72.7457,0.1,392.82678
59546,6HSEXMG9RH952SCW5ZNZ,2018-04-15 08:50:22.35,5,Bandung,17454,Misty,Sampson,224,Flour - Pastry,Confections,5,28.8618,0.0,144.309
59547,IOCVQVVN65FVSM6W1RBF,2018-02-08 11:11:22.97,4,Depok,32499,Cathy,Fields,85,Cheese - Parmesan Cubes,Meat,9,86.8857,0.0,781.9713
59548,W338V0SABO5G3NTGI7RL,2018-04-22 16:18:44.19,2,Bogor,22707,Melanie,Gillespie,181,Phyllo Dough,Confections,6,64.5718,0.0,387.4308
59549,LCU9965038BJJMK8NUU2,2018-03-08 05:26:17.94,4,Depok,83435,Kristina,Kemp,265,"Mushroom - Porcini, Dry",Snails,22,13.9292,0.0,306.4424
59551,7GUWK187UCWI8QVKTL7S,2018-01-23 04:08:38.89,1,Jakarta,62064,Susan,Zhang,301,Beer - Labatt Blue,Grain,16,43.412,0.2,555.6736
59552,KOQPGBUZO90F3M0FI3X4,2018-03-20 03:36:10.21,4,Depok,59879,Latisha,Hawkins,398,Wine - Wyndham Estate Bin 777,Produce,16,42.3632,0.0,677.8112
59553,O6NAUJUO50MUPNS374PE,2018-03-18 22:54:10.18,5,Bandung,17575,Kent,Cross,170,Initation Crab Meat,Confections,5,20.6553,0.0,103.2765
59554,63V353V5BH9NBVH3ELRZ,2018-04-07 16:01:43.92,6,Denpasar,12916,Jackie,Eaton,451,Soup - Campbells Tomato Ravioli,Confections,4,93.5384,0.1,336.73824
59555,J8DKEZ8BBZ7Q0I3R7PGZ,2018-01-15 02:51:49.71,1,Jakarta,94010,Tim,Santana,50,Pork - Kidney,Meat,24,43.2864,0.0,1038.8736
59556,TID7ESA0SIYFXMUIIR4N,2018-02-28 02:44:15.51,2,Bogor,94608,Audrey,Travis,410,Fenngreek Seed,Seafood,24,18.356,0.0,440.544
59557,ZH2XADEB6WBZQQQ0DZ6X,2018-03-21 14:43:37.16,1,Jakarta,28956,Andrea,Andrews,168,Milk - 2%,Seafood,8,70.7419,0.0,565.9352
59558,IG9B3W89PXBBQT0A93FV,2018-05-05 00:10:42.7,5,Bandung,37373,Manuel,Bass,266,Clam Nectar,Meat,10,68.1097,0.0,681.097
59559,LMMF6W4H4RYPIH1SM7G6,2018-03-11 10:32:00.69,2,Bogor,3534,Jennie,Salinas,84,Peas - Frozen,Confections,1,90.3019,0.0,90.3019
59560,HY0O0WPP3VR1MXUNWWZ3,2018-01-14 06:35:51.54,3,Tangerang,46662,Jane,Vazquez,37,"Nut - Pistachio, Shelled",Meat,12,80.3171,0.0,963.8052
59561,K6CM7CZINWYPN4NLR50F,2018-02-23 00:03:02.98,2,Bogor,33003,Clayton,Rosales,294,Wine - Alsace Gewurztraminer,Snails,9,80.7133,0.1,653.77773
59562,0V6NWK65QAH38WSN1SJP,2018-02-08 09:01:15.64,2,Bogor,52828,Scot,Gallagher,327,"Appetizer - Mini Egg Roll, Shrimp",Shell fish,14,7.1436,0.1,90.00936
59563,GZTCYS614RZN1JB6YBST,2018-04-20 13:27:35.51,4,Depok,79478,Leon,Robertson,426,Scallops - Live In Shell,Cereals,21,83.5759,0.0,1755.0939
59564,XMHMF7VXPCHQJKWDBXRZ,2018-05-09 13:06:25.08,5,Bandung,76098,Brandon,Burke,319,Towels - Paper / Kraft,Meat,20,77.6195,0.0,1552.39
59565,LIHF7CGH3HQVUICBPJLB,2018-05-02 17:43:46.64,6,Denpasar,9156,Diane,Lucas,33,Beans - Wax,Snails,3,45.5551,0.0,136.6653
59566,FEIWHZFSMD1T9C3Z67UE,2018-02-09 15:47:42.02,3,Tangerang,93610,Stephen,Kirby,188,Cup - Translucent 7 Oz Clear,Grain,24,78.1768,0.0,1876.2432
59567,LVQUO1J1LE6OZ54YIPD1,2018-04-19 08:34:07.31,6,Denpasar,73729,Autumn,Moody,185,Foam Dinner Plate,Seafood,19,48.4195,0.0,919.9705
59568,G3O2L69CIBQWNTIR2SXV,2018-04-27 03:09:45.11,3,Tangerang,2992,Nick,Robertson,312,Salmon - Sockeye Raw,Confections,1,84.0645,0.0,84.0645
59569,0YV596Y0OIHCR4S2S3VA,2018-03-25 20:12:00.23,5,Bandung,71475,Javier,Barron,396,Tea - Jasmin Green,Seafood,19,36.9165,0.0,701.4135
59570,33FRCBM7GWG6YG4TWB0A,2018-04-17 12:39:13.28,1,Jakarta,60113,Willie,Moreno,111,Scallops 60/80 Iqf,Produce,16,34.9061,0.0,558.4976
59571,US8JWPPP9P1L1XVFDWUC,2018-03-12 09:02:45.04,4,Depok,90246,Bradford,Santiago,186,Muffin Mix - Blueberry,Grain,23,82.0839,0.0,1887.9297
59572,7L16SOO8VRV0E8A77GMX,2018-04-08 02:39:48.77,3,Tangerang,16718,Johnny,Gray,185,Foam Dinner Plate,Seafood,5,48.4195,0.0,242.0975
59573,77ELWI9DJF5YHN77D301,2018-03-09 03:33:44.69,3,Tangerang,29779,Devon,Conway,164,Loquat,Produce,8,7.3982,0.0,59.1856
59574,DX6LNPK86G8FC0ENLW6E,2018-03-03 12:40:41.62,3,Tangerang,56575,Russell,Mason,365,"Wine - Red, Harrow Estates, Cab",Meat,15,12.6274,0.2,151.5288
59575,CCQ1XL3ZUCMV0T9709TP,2018-04-10 05:54:57.16,4,Depok,59947,Howard,Ortega,326,Appetizer - Mushroom Tart,Poultry,16,38.859,0.0,621.744
59576,CYWI4MSJS7TML1LGJP3G,2018-02-05 11:05:21.06,4,Depok,93863,Kareem,Cortez,307,Foam Cup 6 Oz,Confections,24,50.2256,0.0,1205.4144
59577,C4MJC75FLMDPQZETJSYB,2018-01-25 10:22:32.6,2,Bogor,83849,Ernesto,Hernandez,413,Ice Cream Bar - Oreo Cone,Cereals,22,95.4065,0.2,1679.1544
59578,25S8EROQGJP9W0TAZSFN,2018-04-26 17:53:52.8,3,Tangerang,39168,Malcolm,Esparza,61,Sardines,Grain,10,62.546,0.0,625.46
59579,6KGXV16N0W54S9ZTBYFG,2018-01-20 10:39:39.67,6,Denpasar,1080,Luz,Williams,260,"Yogurt - Blueberry, 175 Gr",Meat,1,26.8886,0.2,21.51088
59580,42NFTZKIJ0INBVKBAIQH,2018-02-01 19:05:47.35,1,Jakarta,37627,Damien,Gilbert,162,Sauce - Demi Glace,Produce,10,2.7353,0.0,27.353
59581,GNK43QUHOU06F2ISI12M,2018-01-28 20:43:18.17,4,Depok,38018,Desiree,Cohen,439,"Beef - Chuck, Boneless",Produce,10,56.0919,0.0,560.919
59582,GWMHHEEH0FOZLNF3BP8Q,2018-02-03 10:10:11.81,5,Bandung,32028,Tabatha,Barry,238,Garlic,Seafood,9,28.4065,0.0,255.6585
59583,V6IGWT2JSGNVX0QXNMCF,2018-03-17 21:23:27.08,5,Bandung,38764,Dan,Burnett,269,Wine - Blue Nun Qualitatswein,Produce,10,26.706,0.1,240.354
59584,NEB7TE2P6CUV4KP40KKC,2018-01-29 03:39:07.9,4,Depok,43757,Bobby,Levy,361,Coffee Decaf Colombian,Shell fish,12,36.4516,0.0,437.4192
59585,7Y14NNO5O3VA08R692EZ,2018-05-09 04:15:14.3,3,Tangerang,68444,Neil,Parker,38,Sage - Ground,Seafood,18,81.6579,0.0,1469.8422
59586,L4TZTG1TM1R31FGA26RD,2018-04-24 04:40:57.34,1,Jakarta,15768,Gilbert,Wilcox,299,Fuji Apples,Dairy,4,80.1371,0.0,320.5484
59587,I8ZL3CXXQI6C4MT84U7N,2018-02-13 18:48:39.35,1,Jakarta,11888,Dean,Rivas,435,"Salsify, Organic",Grain,4,32.6109,0.0,130.4436
59588,1137ZSBW6WNLA3VUEP33,2018-03-03 04:05:32,1,Jakarta,32550,Jenna,Buchanan,431,Muffin Chocolate Individual Wrap,Snails,9,19.9957,0.0,179.9613
59589,VJLQXTM2YBKQ6G7VE4KM,2018-01-06 01:38:53.45,2,Bogor,16124,Shad,Lara,30,"Cheese - Brie, Triple Creme",Seafood,5,67.899,0.0,339.495
59590,JMIRTIYDQ43KH6HIG1YP,2018-02-22 00:33:14.83,2,Bogor,37702,Scottie,Garrett,320,Yogurt - French Vanilla,Poultry,10,73.4396,0.0,734.396
59591,8K3V4MOY0LJHTBX2Z3AO,2018-04-25 00:29:57.68,5,Bandung,93232,Warren,Nicholson,266,Clam Nectar,Meat,24,68.1097,0.0,1634.6328
59592,77G6PAPDX2MW8A1FVPW9,2018-03-25 17:00:50.89,6,Denpasar,52830,Lance,Mckenzie,62,Pears - Bosc,Confections,14,19.5217,0.0,273.3038
59593,PJK2NUKFHYN151DMPEBY,2018-03-31 10:24:01.13,4,Depok,18304,Esteban,Booker,219,Assorted Desserts,Beverages,5,58.9787,0.0,294.8935
59594,3IXKL0VN3EEE9INW31G4,2018-04-27 18:08:23.23,4,Depok,85734,Joseph,Valenzuela,75,Chef Hat 20cm,Grain,22,4.18,0.0,91.96
59595,G4YV29OT6AKATM1NI2TP,2018-04-03 05:39:25.32,6,Denpasar,54483,Darius,Glover,16,Kellogs Special K Cereal,Shell fish,14,54.7246,0.0,766.1444
59596,DJ9MVJQPLDVTOMEYOIQ6,2018-05-04 18:30:23.78,5,Bandung,15062,Gabriela,Aguirre,169,Water - Aquafina Vitamin,Snails,4,68.5996,0.0,274.3984
59597,W4T3GVM8KYMF52KP97QY,2018-04-03 11:00:04.6,1,Jakarta,55627,Donnie,Hubbard,59,Pastry - Butterscotch Baked,Snails,15,73.5389,0.0,1103.0835
59598,LWPG5ZNOTK2IYHFFIFN3,2018-01-31 18:12:47.43,2,Bogor,56229,Stephanie,Holden,48,Pecan Raisin - Tarts,Meat,15,60.3625,0.0,905.4375
59599,1F8EIKT8FB08QB74NBVZ,2018-05-02 14:31:37.89,5,Bandung,93921,Gilberto,Orozco,41,"Cup - 6oz, Foam",Meat,24,81.721,0.1,1765.1736
59600,QEKW6K5AQR3UMJHH2MFT,2018-03-31 13:30:14.41,1,Jakarta,28684,Darin,Burke,47,"Thyme - Lemon, Fresh",Poultry,8,47.1339,0.0,377.0712
59601,E82A857BV4S4WA0OHCZN,2018-01-11 10:18:07.97,6,Denpasar,42484,Jami,Mcpherson,40,Cocktail Napkin Blue,Grain,11,8.9372,0.0,98.3092
59602,OJWD3RPMKOG54C5HMYFX,2018-04-28 05:40:37.24,3,Tangerang,29507,Marisol,Bolton,226,"Chestnuts - Whole,canned",Snails,8,92.0872,0.0,736.6976
59603,VNBPP9GTKAF6HQO5X4EH,2018-03-25 14:59:22.74,5,Bandung,49992,Michele,Booth,237,Mayonnaise - Individual Pkg,Grain,13,65.6303,0.0,853.1939
59604,AFBZSXV6VDKP0SWLNEH9,2018-01-06 03:39:30.91,1,Jakarta,23322,Moses,Serrano,155,"Peas - Pigeon, Dry",Poultry,6,63.5524,0.1,343.18296
59605,0E0ZMMGCOU0FAL7ZQWBL,2018-05-05 20:23:32.91,3,Tangerang,56435,Johnny,Pollard,143,Watercress,Confections,15,42.6169,0.0,639.2535
59606,PWUGGXSJ9PW8UA0B05BE,2018-02-24 01:28:50.13,1,Jakarta,45347,Brian,Wiggins,116,Steam Pan - Half Size Deep,Cereals,12,5.736,0.0,68.832
59607,7JK9P7OMXH5N7BH5I6PO,2018-01-12 00:02:25.51,3,Tangerang,30100,Emma,Hardin,235,Bread - English Muffin,Seafood,8,34.5061,0.2,220.83904
59608,E437FA6OPQ07SIDA6QP3,2018-01-16 10:13:28.56,6,Denpasar,59759,Christine,Crawford,257,"Pasta - Detalini, White, Fresh",Produce,16,84.438,0.0,1351.008
59609,C8QLNZJ5IZMP2SFG2AWI,2018-05-07 10:06:46.76,2,Bogor,51728,Tonia,Ali,126,Crackers - Trio,Seafood,14,14.1914,0.0,198.6796
59610,7R5GET4UBFZLU2WCMSBN,2018-04-18 15:46:28.65,1,Jakarta,148,Darrick,Kirby,196,Longos - Grilled Salmon With Bbq,Confections,1,8.2286,0.0,8.2286
59611,7QEHQPYU4GTLY4HL486F,2018-02-03 16:21:42.91,5,Bandung,10759,Ryan,Benton,449,Nantuket Peach Orange,Dairy,3,42.1414,0.0,126.4242
59612,6KN47PI3GHKUG00RZO35,2018-04-03 20:49:44.37,2,Bogor,88548,Julie,Rasmussen,107,Bread - French Baquette,Confections,23,7.4151,0.0,170.5473
59613,7Y6ZVXFRHK58716QCIZF,2018-04-15 13:31:03.02,4,Depok,36293,Mark,Acevedo,7,Table Cloth - 53x69 Colour,Poultry,10,31.837,0.2,254.696
59614,OZ8QI3GU5J29AYMG5BS3,2018-02-07 15:26:13.34,4,Depok,64667,Latanya,Allison,374,Jagermeister,Beverages,17,49.3846,0.0,839.5382
59615,YWFL8ZT0M63Q8JZX8CTY,2018-04-25 09:52:33.38,4,Depok,8644,Leroy,Dudley,50,Pork - Kidney,Meat,3,43.2864,0.1,116.87328
59616,C12YW2JA667BFP2T4A4M,2018-01-20 13:52:51.16,6,Denpasar,976,Virgil,Browning,57,Sausage - Breakfast,Cereals,1,12.2145,0.0,12.2145
59617,ICZJ2FNIWYY5FMVCNBWA,2018-04-02 11:37:48.57,2,Bogor,14065,Milton,Davis,58,Dc Hikiage Hira Huba,Meat,4,20.1009,0.0,80.4036
59618,F0VESTW432PB1TO3FUNW,2018-03-23 09:48:27.61,4,Depok,35722,Janelle,Vaughn,66,Pie Filling - Cherry,Meat,10,9.8823,0.1,88.9407
59619,A795Z36GHZ7C42C349LQ,2018-01-01 08:51:10.78,1,Jakarta,7654,Erika,Daugherty,281,"Bar Mix - Pina Colada, 355 Ml",Shell fish,2,33.0839,0.0,66.1678
59620,TW9UDS687H9DZ5SM8SQP,2018-01-09 13:02:49.3,3,Tangerang,92147,Freddie,Joseph,186,Muffin Mix - Blueberry,Grain,24,82.0839,0.0,1970.0136
59621,L3HYXQC0AK25CHBZBMAZ,2018-05-05 20:59:02.67,2,Bogor,81722,Jimmy,Wu,205,"Turkey - Whole, Fresh",Beverages,21,18.9757,0.0,398.4897
59622,AIYZ5WJGWHU0Q7TRWG1U,2018-02-17 04:28:35.31,6,Denpasar,41180,Shana,Snyder,207,Coffee - Hazelnut Cream,Snails,11,14.2688,0.0,156.9568
59623,XW77MOHNX6GPFBLJZRTS,2018-04-22 01:30:51.66,6,Denpasar,85627,Gavin,Alvarado,282,"Lemonade - Natural, 591 Ml",Snails,22,56.1506,0.2,988.25056
59624,E375M9I8E585ZDLQRJ82,2018-02-01 19:38:45.4,3,Tangerang,33774,Dan,Bryan,77,Potatoes - Idaho 100 Count,Poultry,9,11.4971,0.0,103.4739
59625,YAEAAV78XO72PITZ2ZEZ,2018-05-02 12:09:15.6,3,Tangerang,65641,Liza,Black,298,Pop Shoppe Cream Soda,Dairy,17,95.7387,0.2,1302.04632
59626,I07KGYZS78LPQFSTUCEA,2018-04-26 16:01:54.15,5,Bandung,37416,Tamara,Dalton,125,"Nut - Chestnuts, Whole",Poultry,10,6.1417,0.0,61.417
59627,HH039URRPJT3EFA6QTX8,2018-01-08 16:15:47.64,6,Denpasar,97173,Taryn,Mc Daniel,419,Pork - Belly Fresh,Cereals,25,86.1338,0.0,2153.345
59628,PFMCZ3157N0PF1I7H637,2018-03-21 09:25:21.47,2,Bogor,42805,Vanessa,Rios,89,"Beef - Ground, Extra Lean, Fresh",Cereals,11,36.7281,0.0,404.0091
59629,HORLCZHN4IG1KR1EQARQ,2018-04-09 07:01:16.31,5,Bandung,2093,Gordon,Benson,349,Puree - Mocha,Dairy,1,86.9086,0.0,86.9086
59630,HWTEYERZ9MU0D8QUQM3J,2018-04-15 11:24:33.39,6,Denpasar,44886,Dean,Aguilar,157,"Juice - Cranberry, 341 Ml",Produce,12,14.1082,0.2,135.43872
59631,34KNU9HSQVCHG0SY7DLQ,2018-03-14 00:05:16.47,1,Jakarta,38237,Katherine,Barber,248,Beef - Inside Round,Meat,10,99.3193,0.0,993.193
59632,UVM17JAJZOO73DR9R45A,2018-05-03 16:09:45.17,4,Depok,27620,Eduardo,Moody,366,Tahini Paste,Dairy,7,80.4483,0.1,506.82429
59633,IRHJX7YWJ9HST88XLNP6,2018-05-04 03:22:14.91,5,Bandung,44006,Rosa,Richardson,20,Chocolate - Feathers,Cereals,12,85.9011,0.2,824.65056
59634,Q7N9CM0PF8GGIC44IABC,2018-02-28 21:09:25.27,1,Jakarta,71156,Lindsey,Frederick,213,Pate - Cognac,Snails,19,70.5891,0.0,1341.1929
59635,GE6E94JB5GF4XRJU9KLX,2018-01-22 08:47:39.37,3,Tangerang,93902,Lucas,Heath,123,Oil - Shortening - All - Purpose,Dairy,24,48.1487,0.0,1155.5688
59636,301CBW3T3DDTLATGV2HH,2018-02-09 15:02:40.93,4,Depok,8511,Ginger,Murillo,214,French Pastry - Mini Chocolate,Beverages,3,61.2121,0.0,183.6363
59637,AS0BKLLA8PQEGDD51Y8F,2018-03-20 19:10:49.07,6,Denpasar,80796,Dallas,Kerr,1,Flour - Whole Wheat,Cereals,21,74.2988,0.0,1560.2748
59638,131ABGPDEH3GTS810QBI,2018-03-12 17:43:56.16,3,Tangerang,15442,Cameron,Olson,115,Ocean Spray - Ruby Red,Produce,4,45.0466,0.2,144.14912
59639,UNNF5XGBT492V8OY184V,2018-02-02 07:15:34.99,6,Denpasar,86081,Lorena,Reese,218,Barramundi,Grain,22,85.1933,0.0,1874.2526
59640,U8MYMK4417XWZ6FEV6J9,2018-03-16 02:46:24.16,3,Tangerang,23097,Arthur,Wolf,374,Jagermeister,Beverages,6,49.3846,0.0,296.3076
59641,KCUDYKK2ZI6MM0F0GIDB,2018-04-13 04:38:31.83,4,Depok,84428,Lara,Bishop,65,Brandy - Bar,Cereals,22,21.1106,0.0,464.4332
59642,SXC5V18J61LLU9VSKOZK,2018-01-29 08:35:10.79,1,Jakarta,50889,Jodie,Parks,178,Pernod,Snails,13,52.3623,0.1,612.63891
59643,2PQ9C60EEO5YUSFI82IB,2018-03-05 17:58:45.24,2,Bogor,79582,Mark,Lozano,305,Pastry - Cheese Baked Scones,Grain,21,91.0997,0.1,1721.78433
59644,SGL0SQJ8WUDQ5P8LWJV8,2018-01-27 09:52:24.8,2,Bogor,15977,Donovan,Hammond,287,Bread - Italian Roll With Herbs,Meat,5,57.709,0.1,259.6905
59645,RDFNZGGACLG9I9948KFG,2018-01-19 08:11:31.92,5,Bandung,26943,Ian,Villa,324,Apricots - Dried,Snails,7,87.9023,0.0,615.3161
